policyholder_id,full_name,date_of_birth,age,gender,state,phone,email,license_years,prior_claims_count,credit_score,marital_status
PH02393,James Thompson,1957-04-01,67,F,MA,(454) 431-0544,kevin5@hotmail.com,22,1,697.0,married
PH02394,Nina Jones,1964-04-04,60,male,IL,2161664590,tom109@outlook.com,20,0,640.0,S
PH02395,Emma Johnson,28/10/2000,24,Male,MI,,aisha559@outlook.com,10,3,722.0,M
PH02396,Raj Jackson,09-05-1974,50,Male,TX,+1-926-209-9259,robert6@yahoo.com,1,0,732.0,Divorced
PH02397,Tom Davis,1984-11-26,40,male,TN,4172800801,raj491@gmail.com,30,1,,S
PH02398,Daniel Martin,08-15-1965,59,m,PA,+1-284-949-6550,carlos591@gmail.com,26,0,604.0,Widowed
PH02399,Elena Robinson,01-18-1965,59,m,WA,+1-578-439-6453,anna58@gmail.com,32,0,850.0,Single
PH02400,Yuki Brown,1960-11-21,64,MALE,TN,+1-855-525-7760,sam146@outlook.com,12,0,779.0,single
PH02401,Fatima Thomas,09-23-1996,28,Male,IN,6751425348,carlos603@hotmail.com,25,0,698.0,Widowed
PH02402,David Brown,22/04/1972,52,Female,WA,2957449615,james778@hotmail.com,19,1,671.0,married
PH02403,Chris Wilson,04 Dec 1987,37,M,FL,+1-445-770-6149,mark458@outlook.com,29,2,801.0,Divorced
PH02404,Carlos Taylor,23/03/1967,57,m,MD,+1-695-873-4011,michael625@yahoo.com,25,0,735.0,Divorced
PH02405,Yuki Brown,20/03/1996,28,f,GA,+1-221-916-2952,sam580@yahoo.com,9,0,687.0,Divorced
PH02406,Chris Garcia,08-24-1977,47,female,IN,2742757441,carlos479@yahoo.com,33,0,681.0,M
PH02407,PRIYA THOMPSON,30 Oct 1957,67,m,MA,(292) 409-2906,zoe586@outlook.com,28,4,628.0,Married
PH02408,Fatima Anderson,09-14-1977,47,Female,GA,(245) 436-5321,carlos707@outlook.com,19,1,684.0,Married
PH02409,Anna Miller,12/03/1993,31,MALE,NJ,,zoe600@gmail.com,-3,0,677.0,single
PH02410,Carlos Brown,18/09/1972,52,f,IL,3341537848,michael970@outlook.com,13,4,584.0,single
PH02411,Sam Miller,26/04/1989,35,MALE,IN,+1-902-926-0922,sarah212@yahoo.com,19,4,847.0,Single
PH02412,Tom Taylor,1956-12-29,68,Male,MA,+1-579-449-2858,tom517@yahoo.com,29,1,757.0,Divorced
PH02413,Kevin Thompson,24/11/1991,33,M,AZ,+1-622-292-6119,emma775@yahoo.com,3,4,713.0,Divorced
PH02414,Sam Smith,04-02-1962,62,FEMALE,NY,(854) 361-5949,david456@gmail.com,13,1,594.0,Divorced
PH02415,John Anderson,,51,Female,NC,+1-495-953-1839,emma905@outlook.com,15,0,,Married
PH02416,,29 Oct 1962,62,Female,GA,(675) 695-8199,james369@gmail.com,22,0,805.0,single
PH02417,James Robinson,,25,female,AZ,+1-306-872-1308,fatima947@yahoo.com,21,4,791.0,Widowed
PH02418,CHRIS GARCIA,1976-01-13,48,female,MO,,carlos787@gmail.com,13,1,694.0,Single
PH02419,Michael Jackson,27/04/1997,27,MALE,NY,5969264089,raj961@gmail.com,24,0,618.0,married
PH02420,Tom Thompson,1990-09-29,34,Male,IL,+1-513-974-5493,aisha161@hotmail.com,17,0,648.0,Married
PH02421,Robert Jones,25/06/1998,26,Female,IL,(665) 577-6420,zoe503@yahoo.com,6,2,551.0,single
PH02422,Anna Miller,1960-06-23,64,MALE,WI,,aisha938@hotmail.com,33,0,687.0,single
PH02423,Nina Wilson,21 Aug 1956,68,FEMALE,IL,(215) 691-8390,chris547@hotmail.com,9,0,643.0,S
PH02424,Yuki Davis,16 May 1977,47,Female,WI,9182319242,robert182@hotmail.com,22,3,708.0,married
PH02425,Robert Johnson,12-04-1982,42,Female,AZ,+1-669-426-9955,elena304@hotmail.com,11,0,709.0,S
PH02426,James Johnson,1983-12-11,41,F,NJ,+1-467-698-5601,daniel19@gmail.com,34,3,712.0,Married
PH02427,Sarah Jackson,11-28-1987,37,F,MO,+1-386-648-5899,michael424@gmail.com,21,0,,M
PH02428,Anna Taylor,04/10/1964,60,FEMALE,AZ,(225) 664-8901,carlos627@outlook.com,1,2,692.0,Single
PH02429,John Williams,09-17-1985,39,F,MD,,chris707@gmail.com,4,0,701.0,M
PH02430,Zoe Clark,1980-10-11,44,male,WA,,sam898@outlook.com,18,0,782.0,Widowed
PH02431,,28/07/1990,34,female,MI,,robert528@outlook.com,-4,0,650.0,Widowed
PH02432,Maria Clark,12/06/1981,43,male,NY,,david752@gmail.com,27,0,620.0,Single
PH02433,David Thompson,05 Apr 1972,52,m,VA,(948) 331-9902,anna231@hotmail.com,6,0,664.0,married
PH02434,Michael Harris,22/06/1966,58,Female,MI,(964) 423-2695,robert593@yahoo.com,13,0,793.0,single
PH02435,Emma Thomas,09/03/1962,62,female,MA,+1-437-135-4982,aisha860@gmail.com,20,1,707.0,Married
PH02436,Zoe Wilson,05/05/1955,69,Female,NJ,+1-810-384-2115,michael533@gmail.com,25,0,672.0,married
PH02437,Robert Brown,18/02/1979,45,Male,TN,,yuki691@gmail.com,16,1,571.0,single
PH02438,Priya Thomas,01-31-1958,66,female,MO,(514) 384-5844,david764@yahoo.com,20,1,669.0,married
PH02439,MICHAEL MILLER,22 Dec 1974,50,M,NY,+1-408-805-6396,emma385@outlook.com,23,1,659.0,Widowed
PH02440,Yuki White,10-24-1986,38,FEMALE,TX,,priya371@outlook.com,24,4,773.0,married
PH02441,Maria Anderson,11-08-1970,54,m,TX,4216682413,aisha390@outlook.com,24,0,834.0,Widowed
PH02442,Mark White,14 Jun 1979,45,Male,OH,8365030484,michael111@yahoo.com,29,0,849.0,married
PH02443,,10 Jan 1973,51,Male,NC,+1-249-760-4841,carlos410@hotmail.com,25,0,726.0,Widowed
PH02444,MARK THOMPSON,06-04-1976,48,m,MA,+1-244-250-1054,yuki40@hotmail.com,22,1,680.0,Divorced
PH02445,Aisha Williams,17 Jul 1998,26,FEMALE,NC,+1-533-733-5982,kevin312@outlook.com,17,0,657.0,Divorced
PH02446,Sam Williams,1991-03-24,33,M,NC,+1-592-233-4466,fatima51@hotmail.com,15,0,548.0,Divorced
PH02447,Sam Robinson,03-19-1968,56,Female,NJ,(742) 838-0162,elena215@outlook.com,13,3,615.0,M
PH02448,Robert Thomas,1975-10-28,49,Female,IN,+1-600-180-2917,chris7@gmail.com,23,1,614.0,Widowed
PH02449,,1962-03-12,62,F,GA,,priya134@outlook.com,33,0,653.0,M
PH02450,Nina Wilson,15 Mar 1979,45,FEMALE,MI,,james951@hotmail.com,22,2,799.0,S
PH02451,Emma Martin,10-21-1988,36,M,MO,(663) 426-8904,maria869@yahoo.com,15,0,620.0,M
PH02452,Anna Garcia,13/02/1972,52,M,VA,8719287888,robert142@yahoo.com,3,0,629.0,S
PH02453,Tom Davis,09/09/1960,64,MALE,MD,9262398331,robert466@hotmail.com,18,2,574.0,Widowed
PH02454,Michael Jackson,01/01/2000,24,m,OH,6223864692,nina227@hotmail.com,32,1,626.0,Widowed
PH02455,,22/02/2000,24,f,MD,4883202979,mark402@gmail.com,7,0,654.0,S
PH02456,Yuki Davis,13 Jun 1960,64,male,TN,+1-670-182-9658,mark766@yahoo.com,31,0,766.0,M
PH02457,Priya Robinson,30 Dec 1987,37,m,IL,,raj624@gmail.com,23,1,652.0,single
PH02458,Raj Taylor,16 Apr 1991,33,Male,WA,6232729386,tom653@hotmail.com,25,1,663.0,Divorced
PH02459,Sam Johnson,06 Mar 1957,67,M,GA,(901) 390-2579,tom838@gmail.com,9,2,610.0,Widowed
PH02460,Mark Robinson,10-04-1988,36,FEMALE,NY,+1-787-809-1491,tom149@yahoo.com,17,0,723.0,married
PH02461,John Johnson,29/01/1999,25,F,TX,(230) 394-8203,yuki229@outlook.com,7,0,683.0,Single
PH02462,Elena Moore,1966-01-18,58,m,GA,,raj18@gmail.com,9,1,648.0,married
PH02463,Aisha Williams,1956-07-02,68,f,WA,,zoe555@outlook.com,12,0,836.0,M
PH02464,Sarah Thomas,1997-07-17,27,Female,NJ,+1-839-607-2778,sarah666@yahoo.com,30,2,640.0,S
PH02465,Maria Miller,16 May 1998,26,female,NY,5511956481,lisa106@yahoo.com,-3,1,451.0,Single
PH02466,James Thompson,04-18-1997,27,MALE,VA,6604971052,john515@gmail.com,23,0,554.0,M
PH02467,Raj Robinson,01 Mar 1983,41,m,TX,+1-498-558-8938,carlos440@gmail.com,8,0,774.0,Divorced
PH02468,John Clark,03 Jan 1993,31,m,MO,7695248456,emma840@gmail.com,32,0,509.0,S
PH02469,John Brown,20/02/1956,68,F,TN,,david958@outlook.com,12,0,630.0,S
PH02470,MARK SMITH,03-27-1983,41,Female,WA,3611435965,maria472@outlook.com,32,4,598.0,married
PH02471,Mark Miller,1957-01-24,67,Female,AZ,,zoe213@outlook.com,7,0,667.0,Widowed
PH02472,Daniel Martin,06/08/1958,66,FEMALE,MA,(871) 798-4467,fatima448@outlook.com,9,4,658.0,married
PH02473,Emma Taylor,12-08-1986,38,f,PA,(953) 215-1190,sarah7@hotmail.com,7,0,618.0,Widowed
PH02474,Sarah Williams,1994-08-22,30,m,TN,+1-376-741-3634,chris190@gmail.com,3,1,725.0,Widowed
PH02475,Emma Johnson,26 Dec 1992,32,F,OH,3319626319,david925@yahoo.com,11,3,738.0,Divorced
PH02476,LISA MOORE,,31,male,TN,(548) 947-7622,elena803@hotmail.com,19,3,735.0,Single
PH02477,Kevin Thompson,09 Oct 2000,24,female,TX,,maria324@outlook.com,8,0,507.0,married
PH02478,Aisha Smith,16 Sep 1967,57,f,IN,,robert369@hotmail.com,33,0,738.0,single
PH02479,,12-18-1999,25,male,PA,,lisa613@yahoo.com,17,0,674.0,Divorced
PH02480,Kevin Martin,02-12-1964,60,female,IN,+1-756-907-7994,maria480@yahoo.com,23,0,651.0,Widowed
PH02481,ANNA MARTIN,20 Jan 1994,30,F,OH,(388) 178-7874,sarah310@yahoo.com,2,1,581.0,Married
PH02482,Carlos White,10-03-1978,46,male,IL,4409688143,daniel669@outlook.com,9,1,832.0,Single
PH02483,John Miller,1992-09-29,32,male,NC,,anna262@outlook.com,15,0,731.0,Widowed
PH02484,DAVID THOMPSON,,58,female,IL,2307037249,fatima262@yahoo.com,1,0,648.0,single
PH02485,Daniel Smith,06 May 1974,50,female,NJ,+1-930-178-4980,carlos756@outlook.com,4,0,608.0,single
PH02486,Robert Moore,13 Feb 1990,34,m,NJ,(318) 596-8797,chris768@gmail.com,6,0,742.0,married
PH02487,John Brown,18/04/1972,52,Female,FL,8626411737,elena357@hotmail.com,30,1,,Single
PH02488,Anna Harris,12/01/1956,68,F,WA,+1-513-287-8342,robert84@gmail.com,1,3,676.0,S
PH02489,Tom Jones,07-23-1959,65,f,MI,8357780863,raj469@yahoo.com,9,0,569.0,married
PH02490,Fatima Anderson,02-20-1983,41,Female,GA,8051943721,daniel859@outlook.com,35,0,666.0,S
PH02491,Carlos Taylor,27 Sep 1993,31,female,VA,+1-720-158-5461,daniel84@outlook.com,15,2,727.0,Divorced
PH02492,Maria Garcia,28 Apr 1987,37,FEMALE,IN,(316) 892-0002,aisha284@hotmail.com,29,0,,Single
PH02493,TOM WILSON,05-28-1961,63,female,VA,4153705303,john117@yahoo.com,11,2,562.0,Married
PH02494,James Moore,,38,MALE,TX,8506008982,zoe652@hotmail.com,31,1,588.0,Widowed
PH02495,Lisa Jones,12-21-1964,60,M,IN,9119562237,robert812@gmail.com,13,0,801.0,M
PH02496,Anna Clark,25/04/2000,24,female,GA,,james417@gmail.com,3,1,597.0,Single
PH02497,Priya Clark,25 Oct 1980,44,Female,MO,(749) 412-4447,mark946@hotmail.com,21,0,729.0,Widowed
PH02498,Raj Smith,24 Dec 1991,33,female,FL,(919) 901-6007,emma927@yahoo.com,32,0,639.0,Single
PH02499,Emma Taylor,05-16-1975,49,female,AZ,6847094725,nina362@yahoo.com,24,2,660.0,Single
PH02500,Priya Taylor,21/10/1964,60,m,WI,,james695@hotmail.com,27,3,729.0,S
PH02501,,05-19-1987,37,m,OH,7086682214,robert457@outlook.com,29,0,,single
PH02502,Emma Wilson,27 Oct 1979,45,Male,FL,,nina207@hotmail.com,16,1,748.0,Single
PH02503,Carlos Harris,07-30-1958,66,m,NJ,(760) 447-2373,mark996@yahoo.com,22,2,527.0,M
PH02504,Kevin Robinson,02/06/1998,26,f,OH,,michael263@yahoo.com,20,0,850.0,Single
PH02505,Zoe Taylor,02 Oct 1996,28,MALE,FL,3217268942,daniel910@gmail.com,9,0,806.0,M
PH02506,Kevin Jones,08 Aug 1982,42,m,GA,7438875869,david974@outlook.com,23,0,625.0,Single
PH02507,Lisa Jones,20 Nov 1956,68,Female,CA,9437920003,nina614@hotmail.com,13,1,697.0,married
PH02508,Emma Taylor,07 Dec 1955,69,M,PA,(393) 260-8234,fatima72@outlook.com,12,1,676.0,Widowed
PH02509,Tom Clark,1956-10-13,68,MALE,CA,9231011309,aisha799@outlook.com,1,0,609.0,S
PH02510,Chris Thomas,05 Jul 1971,53,male,FL,+1-615-300-5179,chris147@yahoo.com,2,2,710.0,Widowed
PH02511,Lisa Robinson,12-20-1987,37,M,NJ,+1-776-138-8979,lisa841@outlook.com,2,0,631.0,S
PH02512,Carlos White,02/05/1982,42,f,TN,,chris547@hotmail.com,28,2,711.0,married
PH02513,MICHAEL BROWN,1960-09-09,64,f,MD,,kevin161@outlook.com,14,1,827.0,single
PH02514,John Moore,1973-07-11,51,M,OH,+1-392-635-0016,maria781@outlook.com,25,0,628.0,married
PH02515,David Wilson,1974-09-22,50,Female,MD,+1-650-252-5341,sarah650@hotmail.com,17,1,646.0,married
PH02516,Aisha Williams,18/09/1989,35,Female,MO,(751) 564-3076,chris359@yahoo.com,27,0,850.0,M
PH02517,Robert Jones,1989-10-29,35,M,MO,+1-654-326-3364,carlos792@outlook.com,32,1,729.0,Single
PH02518,Daniel Brown,05-05-1991,33,Male,MO,(362) 158-9971,aisha477@outlook.com,9,0,722.0,Widowed
PH02519,Emma Thomas,11-16-1976,48,m,IN,,sarah376@yahoo.com,30,1,770.0,Divorced
PH02520,Daniel Clark,1955-09-25,69,Male,MA,,maria834@gmail.com,22,3,733.0,single
PH02521,SAM WHITE,03-17-1973,51,FEMALE,NC,(477) 237-1753,john798@hotmail.com,25,3,637.0,Married
PH02522,Sam Williams,1996-04-04,28,F,NJ,+1-826-421-1230,priya621@outlook.com,6,0,783.0,Married
PH02523,Zoe Clark,27/08/1981,43,F,MD,,chris246@hotmail.com,22,3,769.0,married
PH02524,Tom Brown,06-04-1999,25,F,AZ,(377) 387-9769,james187@hotmail.com,34,0,850.0,married
PH02525,John Martin,1994-05-24,30,M,FL,,maria347@outlook.com,11,1,678.0,Divorced
PH02526,EMMA BROWN,1971-07-21,53,Male,OH,+1-844-963-8266,aisha383@gmail.com,15,1,631.0,Widowed
PH02527,Anna Thompson,14 Aug 1982,42,Female,MI,+1-646-478-1518,priya190@yahoo.com,10,0,643.0,M
PH02528,Anna Thomas,1968-07-31,56,Female,NJ,,james646@hotmail.com,8,0,,Divorced
PH02529,Chris Robinson,1968-12-08,56,MALE,WA,+1-595-808-1942,fatima54@gmail.com,32,0,780.0,S
PH02530,Carlos Anderson,05 Mar 1993,31,m,NC,,aisha14@hotmail.com,21,3,756.0,single
PH02531,Fatima Thompson,08/12/1967,57,M,FL,7035164471,david712@outlook.com,25,3,,Married
PH02532,Zoe Miller,05/01/1967,57,FEMALE,AZ,+1-382-154-3571,michael77@yahoo.com,24,0,620.0,married
PH02533,Carlos Smith,23/07/1997,27,M,WA,+1-319-966-2494,sarah42@gmail.com,29,1,637.0,Single
PH02534,Priya Robinson,28 May 1989,35,Female,NC,,john254@yahoo.com,18,1,698.0,Single
PH02535,Anna Johnson,19/04/1981,43,Female,GA,,raj352@gmail.com,19,3,,single
PH02536,Fatima Johnson,21/07/1991,33,Male,WI,,anna469@gmail.com,6,4,685.0,M
PH02537,Yuki Thomas,10-21-1974,50,f,OH,,zoe932@gmail.com,9,1,580.0,Married
PH02538,Carlos Moore,02 Dec 1964,60,Female,VA,+1-650-233-2993,yuki77@hotmail.com,21,2,796.0,Divorced
PH02539,Chris Harris,25/09/1997,27,female,MO,,john707@gmail.com,21,1,655.0,S
PH02540,Tom Martin,1976-06-27,48,FEMALE,MI,,chris248@hotmail.com,12,0,,Widowed
PH02541,Zoe Smith,1997-02-11,27,female,TX,3294870217,robert784@outlook.com,21,0,693.0,Single
PH02542,Zoe Thompson,08 Apr 1994,30,f,NJ,+1-888-423-0098,aisha114@outlook.com,19,1,574.0,Single
PH02543,Maria Jackson,21/02/1988,36,MALE,IL,(667) 131-0546,priya191@gmail.com,-5,0,784.0,M
PH02544,Emma White,29 Mar 1968,56,male,MO,+1-567-148-5351,chris80@outlook.com,13,0,514.0,Widowed
PH02545,Aisha Miller,25 Nov 1997,27,male,MO,,aisha107@gmail.com,29,0,736.0,S
PH02546,Nina Robinson,05-08-1990,34,F,NJ,,yuki671@outlook.com,18,3,632.0,single
PH02547,Yuki Davis,1986-08-10,38,Male,WI,+1-884-475-9311,james445@gmail.com,35,0,667.0,married
PH02548,Aisha White,18/10/1962,62,female,TN,,sarah636@yahoo.com,35,3,,Widowed
PH02549,Raj Martin,09-09-1984,40,female,CA,+1-337-206-0265,robert993@yahoo.com,16,0,,Married
PH02550,Aisha Jackson,08-18-1956,68,FEMALE,TN,,lisa1@outlook.com,30,1,,Married
PH02551,James Wilson,12-10-1965,59,f,MO,6268509415,carlos603@yahoo.com,7,0,718.0,S
PH02552,Kevin Thompson,02-15-1963,61,male,MO,,nina783@hotmail.com,30,3,548.0,Single
PH02553,DAVID CLARK,20/01/1957,67,M,IL,,priya920@yahoo.com,21,1,689.0,Single
PH02554,Sam Anderson,02/11/1988,36,MALE,MI,+1-507-145-4508,maria613@outlook.com,4,0,659.0,M
PH02555,Aisha Garcia,03/06/1957,67,M,FL,(967) 420-9981,nina223@outlook.com,14,0,684.0,single
PH02556,Emma Davis,08-13-1987,37,m,TN,,fatima362@gmail.com,35,1,609.0,single
PH02557,Daniel White,1991-01-29,33,Male,MA,+1-873-309-0488,tom476@hotmail.com,13,0,612.0,Married
PH02558,MARIA THOMPSON,20 Sep 1957,67,MALE,TX,,nina941@yahoo.com,22,1,649.0,S
PH02559,PRIYA TAYLOR,09/01/1960,64,Male,OH,(665) 659-7355,yuki203@outlook.com,30,0,698.0,M
PH02560,Sarah Anderson,07/07/1980,44,Male,MO,6513570625,yuki729@hotmail.com,21,0,629.0,Single
PH02561,Daniel Harris,1961-01-06,63,Female,WA,,zoe4@hotmail.com,5,2,503.0,Divorced
PH02562,Maria Moore,01/09/1983,41,f,TX,+1-277-618-3030,zoe181@outlook.com,9,0,575.0,S
PH02563,,04/12/1999,25,MALE,MI,(477) 929-0394,michael846@gmail.com,18,1,,Married
PH02564,Fatima Wilson,03-10-1996,28,female,VA,(590) 995-7554,sarah903@hotmail.com,25,0,834.0,single
PH02565,LISA THOMAS,06-21-1956,68,female,MI,+1-360-931-5318,emma362@yahoo.com,17,0,588.0,S
PH02566,,11 Jan 1993,31,m,IL,,raj739@outlook.com,22,3,836.0,single
PH02567,TOM ANDERSON,01-06-1973,51,female,NJ,5122056081,robert956@outlook.com,23,2,451.0,Married
PH02568,Sarah Martin,14 Sep 1984,40,M,NY,,fatima453@hotmail.com,19,0,679.0,married
PH02569,Anna Martin,08 Oct 1986,38,MALE,NC,(499) 958-6997,daniel8@hotmail.com,18,1,615.0,Single
PH02570,Kevin Taylor,1982-11-11,42,f,NC,3597566898,sarah356@hotmail.com,20,1,705.0,S
PH02571,Lisa Harris,1990-10-27,34,MALE,TX,,nina119@outlook.com,3,1,644.0,Divorced
PH02572,Daniel Anderson,1990-05-16,34,female,OH,(322) 957-8938,david153@outlook.com,24,4,658.0,married
PH02573,Sarah Smith,1999-05-29,25,MALE,MD,,chris372@hotmail.com,33,0,649.0,single
PH02574,Chris Garcia,08 Jul 1987,37,female,MO,6159072085,aisha188@yahoo.com,2,1,,married
PH02575,Robert Wilson,22 Jun 1976,48,m,NJ,+1-379-613-7922,priya312@gmail.com,-2,3,585.0,Widowed
PH02576,Tom White,08-09-1956,68,f,NY,,daniel194@gmail.com,2,1,600.0,single
PH02577,Chris Garcia,20/04/1999,25,Male,TN,+1-494-907-3944,priya67@gmail.com,28,2,631.0,Divorced
PH02578,Sam Robinson,1998-09-25,26,f,OH,2088923998,david568@hotmail.com,31,2,732.0,M
PH02579,James Williams,24/10/1968,56,male,FL,(974) 374-6656,yuki824@gmail.com,27,1,524.0,Widowed
PH02580,Lisa White,06 Aug 1978,46,f,MA,3215506171,sarah682@hotmail.com,21,0,639.0,S
PH02581,SARAH JOHNSON,01/07/1978,46,f,GA,,chris299@outlook.com,2,1,720.0,married
PH02582,Raj Taylor,16/03/1968,56,Female,FL,6405917816,lisa331@yahoo.com,14,0,764.0,M
PH02583,JOHN THOMAS,16 Oct 1965,59,female,WA,8829512260,maria197@hotmail.com,25,4,618.0,Divorced
PH02584,Anna Martin,30 Apr 1989,35,M,VA,+1-709-648-3550,michael615@gmail.com,5,3,707.0,Divorced
PH02585,,1992-03-10,32,Female,MI,8589051792,elena391@yahoo.com,15,0,762.0,married
PH02586,John Robinson,01-02-1994,30,M,GA,,sam391@hotmail.com,7,0,671.0,Married
PH02587,Kevin Davis,11-02-1999,25,MALE,MD,2173542628,fatima246@yahoo.com,31,2,609.0,Single
PH02588,Raj Taylor,17/06/1983,41,F,MD,,sarah755@outlook.com,35,0,777.0,S
PH02589,Chris Johnson,13 Apr 1960,64,FEMALE,FL,+1-424-996-7435,james664@gmail.com,28,1,752.0,single
PH02590,Chris Clark,1965-04-24,59,male,VA,,john654@outlook.com,29,0,702.0,S
PH02591,Robert Moore,20/11/1970,54,FEMALE,TX,+1-418-417-6708,sarah360@gmail.com,30,0,485.0,married
PH02592,Priya Thompson,02-06-1978,46,f,MO,,sarah9@gmail.com,6,0,622.0,Widowed
PH02593,David Anderson,1980-03-05,44,female,OH,+1-958-705-5235,sarah254@outlook.com,20,0,579.0,S
PH02594,Chris Harris,09-19-1985,39,M,IN,+1-871-255-2287,elena828@hotmail.com,8,2,591.0,Married
PH02595,,21 May 1980,44,female,MD,2103413970,zoe149@yahoo.com,30,1,,married
PH02596,PRIYA SMITH,01-24-1957,67,Male,NY,5749716971,chris980@hotmail.com,11,1,658.0,M
PH02597,Fatima Jones,1984-10-20,40,female,PA,+1-762-811-2058,fatima743@hotmail.com,31,0,,single
PH02598,Mark Robinson,10-21-1982,42,M,TN,+1-775-175-8514,zoe903@yahoo.com,11,0,569.0,Single
PH02599,James Taylor,1958-09-11,66,MALE,FL,8959356109,david353@outlook.com,10,0,762.0,Widowed
PH02600,Yuki Davis,1973-03-14,51,MALE,WI,+1-532-237-4298,priya152@gmail.com,5,1,644.0,S
PH02601,Aisha Jones,12/12/1959,65,MALE,PA,(322) 647-9681,emma674@yahoo.com,16,1,829.0,Widowed
PH02602,YUKI ANDERSON,25/05/1955,69,male,NY,+1-695-132-7241,anna511@yahoo.com,19,0,642.0,single
PH02603,,25/03/2000,24,M,NY,(874) 123-6987,aisha114@gmail.com,9,0,574.0,Widowed
PH02604,,1969-07-21,55,F,IN,2736348676,robert926@hotmail.com,10,0,715.0,S
PH02605,Robert Anderson,1977-11-16,47,F,CA,+1-614-432-5154,mark73@gmail.com,20,0,596.0,Widowed
PH02606,Michael Wilson,28 Apr 1986,38,FEMALE,NJ,9613852722,james378@outlook.com,10,3,677.0,M
PH02607,NINA THOMPSON,20/03/1955,69,MALE,VA,,robert354@yahoo.com,21,4,703.0,married
PH02608,Robert Clark,05-31-1990,34,FEMALE,OH,,anna275@hotmail.com,5,1,698.0,S
PH02609,TOM WILLIAMS,04-06-1982,42,female,TN,,sam767@gmail.com,26,2,791.0,Divorced
PH02610,JOHN MILLER,12-15-1964,60,male,NJ,(917) 535-9683,anna809@yahoo.com,29,2,850.0,Widowed
PH02611,MICHAEL JOHNSON,05-10-1993,31,f,OH,+1-466-187-7927,lisa53@outlook.com,23,0,779.0,Divorced
PH02612,LISA DAVIS,24 Apr 1988,36,f,OH,(791) 890-0367,fatima604@yahoo.com,28,0,787.0,Single
PH02613,Mark Clark,27/06/1990,34,FEMALE,MA,+1-211-450-3020,nina784@outlook.com,8,0,694.0,Widowed
PH02614,Yuki Thompson,29/06/1958,66,MALE,GA,9005910391,yuki890@outlook.com,1,0,537.0,Single
PH02615,Nina Garcia,09/11/1994,30,m,TX,5606199479,sarah893@yahoo.com,24,2,798.0,Married
PH02616,Raj Wilson,1972-09-07,52,m,WA,2832828705,carlos610@gmail.com,32,0,691.0,single
PH02617,Chris Robinson,02 Nov 1992,32,M,FL,2361140902,elena900@yahoo.com,2,0,595.0,Single
PH02618,Lisa Williams,1981-04-11,43,female,AZ,+1-220-891-7515,tom358@hotmail.com,20,4,745.0,single
PH02619,Michael Harris,19/05/1966,58,Male,PA,8095476641,fatima37@outlook.com,3,1,714.0,Married
PH02620,David Harris,1975-07-15,49,male,TN,+1-970-841-0608,james824@yahoo.com,6,1,638.0,M
PH02621,John Taylor,1961-01-29,63,M,MD,+1-906-317-2896,priya561@yahoo.com,15,0,749.0,M
PH02622,Zoe Miller,06 Sep 1995,29,MALE,TN,7473140078,sarah769@gmail.com,32,1,608.0,S
PH02623,RAJ WILLIAMS,1969-01-02,55,M,CA,,robert776@gmail.com,17,1,764.0,S
PH02624,Priya Jackson,08 Feb 1994,30,male,MI,6767967501,tom540@outlook.com,14,2,683.0,single
PH02625,Carlos Thomas,14/01/1980,44,m,MA,,zoe522@outlook.com,4,0,716.0,married
PH02626,,22 Jan 1963,61,male,NC,+1-208-990-8803,emma376@hotmail.com,29,3,815.0,S
PH02627,Sarah Jones,1979-03-26,45,Male,IL,+1-919-741-0249,anna491@hotmail.com,5,1,630.0,S
PH02628,Elena Williams,05 Oct 1991,33,f,MI,7634548857,michael882@outlook.com,6,4,567.0,Divorced
PH02629,FATIMA JACKSON,01-18-1979,45,F,IL,6466465445,michael438@gmail.com,17,3,620.0,Divorced
PH02630,DAVID DAVIS,11-06-1964,60,FEMALE,NJ,+1-206-753-8225,yuki294@outlook.com,19,0,828.0,married
PH02631,Kevin Williams,10-15-1962,62,m,GA,+1-741-209-8799,anna327@gmail.com,18,1,697.0,Married
PH02632,SAM WILLIAMS,1976-12-10,48,Female,TN,(356) 436-4154,john303@hotmail.com,24,0,683.0,Divorced
PH02633,Raj Martin,1995-10-09,29,MALE,OH,(535) 939-2723,mark104@hotmail.com,27,0,598.0,M
PH02634,MARK ROBINSON,,68,MALE,NC,7695236107,robert878@outlook.com,24,0,687.0,S
PH02635,Fatima Taylor,1992-08-18,32,F,PA,+1-877-214-9632,priya856@hotmail.com,-4,0,553.0,M
PH02636,Aisha Thomas,27 Aug 1998,26,Male,PA,3626345010,sarah153@gmail.com,16,0,757.0,M
PH02637,ROBERT JACKSON,11 Jan 1963,61,male,MO,,fatima941@gmail.com,8,0,589.0,Single
PH02638,Tom Thomas,08-21-1976,48,FEMALE,PA,+1-892-665-1371,carlos395@gmail.com,30,1,529.0,M
PH02639,Michael Brown,03-17-1994,30,female,OH,+1-667-911-4593,mark122@gmail.com,8,0,479.0,Divorced
PH02640,ANNA MOORE,1979-12-10,45,Male,PA,,raj130@gmail.com,17,0,678.0,M
PH02641,Fatima Williams,11-12-1958,66,male,GA,4907909564,david844@yahoo.com,11,2,685.0,Divorced
PH02642,Aisha Clark,16 May 1967,57,M,IL,8999240220,raj948@yahoo.com,20,0,786.0,Married
PH02643,Carlos Thomas,,62,male,OH,(799) 922-2038,elena124@hotmail.com,18,0,801.0,M
